k_features,var_smoothing,threshold,Accuracy,Precision,Recall,F1-score,AUC,Score
4,1e-10,0.48000000000000015,0.7312703583061889,0.7274959083469722,0.7310855263157895,0.7292863002461033,0.7930821572580645,0.7292863002461033
4,1e-10,0.49000000000000016,0.7312703583061889,0.7305140961857379,0.7245065789473685,0.7274979355904211,0.7930821572580645,0.7274979355904211
4,1e-10,0.5000000000000002,0.7333061889250815,0.7383177570093458,0.7146381578947368,0.7262849979105724,0.7930821572580645,0.7262849979105724
4,1e-10,0.5100000000000002,0.7304560260586319,0.7396193771626297,0.703125,0.7209106239460371,0.7930821572580645,0.7209106239460371
4,1e-10,0.5200000000000002,0.7320846905537459,0.7473404255319149,0.6932565789473685,0.7192832764505119,0.7930821572580645,0.7192832764505119
4,1e-10,0.5300000000000002,0.7316775244299675,0.7502246181491464,0.6866776315789473,0.7170459424645771,0.7930821572580645,0.7170459424645771
4,1e-10,0.5400000000000003,0.7324918566775245,0.7576036866359447,0.6759868421052632,0.7144719687092568,0.7930821572580645,0.7144719687092568
4,1e-10,0.5500000000000003,0.7308631921824105,0.7620396600566572,0.6636513157894737,0.7094505494505494,0.7930821572580645,0.7094505494505494
4,1e-10,0.5600000000000003,0.7280130293159609,0.7634615384615384,0.6529605263157895,0.7039007092198581,0.7930821572580645,0.7039007092198581
4,1e-10,0.5700000000000003,0.7263843648208469,0.7693069306930693,0.6389802631578947,0.6981132075471698,0.7930821572580645,0.6981132075471698
4,1e-10,0.5800000000000003,0.7243485342019544,0.7747196738022426,0.625,0.6918525261720528,0.7930821572580645,0.6918525261720528
4,1e-10,0.5900000000000003,0.7194625407166124,0.7747653806047967,0.6110197368421053,0.6832183908045978,0.7930821572580645,0.6832183908045978
4,1e-10,0.6000000000000003,0.7129478827361564,0.7756202804746494,0.5912828947368421,0.6710219318712086,0.7930821572580645,0.6710219318712086
4,1e-10,0.6100000000000003,0.7100977198697068,0.7769230769230769,0.5814144736842105,0.665098777046096,0.7930821572580645,0.665098777046096
4,1e-10,0.6200000000000003,0.7076547231270358,0.7785234899328859,0.5723684210526315,0.6597156398104264,0.7930821572580645,0.6597156398104264
4,1e-10,0.6300000000000003,0.7035830618892508,0.7811059907834101,0.5575657894736842,0.6506717850287909,0.7930821572580645,0.6506717850287909
4,1e-10,0.6400000000000003,0.7003257328990228,0.7857142857142857,0.5427631578947368,0.642023346303502,0.7930821572580645,0.642023346303502
4,1e-10,0.6500000000000004,0.6982899022801303,0.7906976744186046,0.53125,0.6355140186915887,0.7930821572580645,0.6355140186915887
4,1e-10,0.6600000000000004,0.6950325732899023,0.7951959544879899,0.5172697368421053,0.6268061783756852,0.7930821572580645,0.6268061783756852
