k_features,var_smoothing,threshold,Accuracy,Precision,Recall,F1-score,AUC,Score
9,1e-06,0.6800000000000002,0.7267915309446255,0.8410513141426783,0.5526315789473685,0.6669975186104218,0.827247585950764,0.7186165972017104
9,1e-06,0.6900000000000002,0.7235342019543974,0.8455598455598455,0.540296052631579,0.6593075765178122,0.827247585950764,0.7147682903175547
9,1e-06,0.7000000000000002,0.7162052117263844,0.8455392809587217,0.522203947368421,0.6456532791052364,0.827247585950764,0.7064380901863083
9,1e-05,0.45,0.7552931596091205,0.744241461477363,0.7705592105263158,0.7571717171717172,0.827247585950764,0.7630378096451619
9,1e-05,0.46,0.7528501628664495,0.7441860465116279,0.7631578947368421,0.7535525781567195,0.827247585950764,0.7602788455070429
9,1e-05,0.47000000000000003,0.753257328990228,0.7487765089722676,0.7549342105263158,0.7518427518427518,0.827247585950764,0.7596580786262337
9,1e-05,0.48000000000000004,0.754885993485342,0.7562604340567612,0.7450657894736842,0.7506213753106876,0.827247585950764,0.7598578557007559
9,1e-05,0.49000000000000005,0.754885993485342,0.7606112054329371,0.7368421052631579,0.7485380116959063,0.827247585950764,0.7589736164407168
9,1e-05,0.5,0.7552931596091205,0.7671589921807124,0.7261513157894737,0.7460920997042669,0.827247585950764,0.7581902272084429
9,1e-05,0.51,0.7561074918566775,0.7732506643046945,0.7179276315789473,0.7445628997867804,0.827247585950764,0.7580370086965558
9,1e-05,0.52,0.754071661237785,0.7766726943942134,0.7064144736842105,0.7398794142980188,0.827247585950764,0.7552128204723909
9,1e-05,0.53,0.7520358306188925,0.777676120768527,0.6990131578947368,0.7362494586401038,0.827247585950764,0.752785070278686
9,1e-05,0.54,0.755700325732899,0.7862453531598513,0.6957236842105263,0.7382198952879581,0.827247585950764,0.7555974534004849
9,1e-05,0.55,0.7536644951140065,0.7879359095193214,0.6875,0.7342995169082126,0.827247585950764,0.7531111682601959
9,1e-05,0.56,0.7504071661237784,0.7901828681424446,0.6751644736842105,0.7281596452328161,0.827247585950764,0.7491980644215345
9,1e-05,0.5700000000000001,0.751628664495114,0.7982283464566929,0.6669407894736842,0.7267025089605735,0.827247585950764,0.7495757728961453
9,1e-05,0.5800000000000001,0.752442996742671,0.807070707070707,0.6570723684210527,0.7243880326382592,0.827247585950764,0.749529662454742
9,1e-05,0.5900000000000001,0.753257328990228,0.8137860082304527,0.6504934210526315,0.7230347349177332,0.827247585950764,0.7497918558255634
9,1e-05,0.6000000000000001,0.748371335504886,0.8160676532769556,0.6348684210526315,0.7141535615171137,0.827247585950764,0.7442183434391065
9,1e-05,0.6100000000000001,0.746742671009772,0.8186695278969958,0.6274671052631579,0.7104283054003725,0.827247585950764,0.7422086076169739
9,1e-05,0.6200000000000001,0.7414495114006515,0.8181818181818182,0.6143092105263158,0.7017379051197746,0.827247585950764,0.7363768335105266
9,1e-05,0.6300000000000001,0.7365635179153095,0.8185890257558791,0.6011513157894737,0.6932195353247984,0.827247585950764,0.7308892003204658
9,1e-05,0.6400000000000001,0.7361563517915309,0.8234624145785877,0.5945723684210527,0.6905444126074499,0.827247585950764,0.7300861054632737
9,1e-05,0.6500000000000001,0.7341205211726385,0.8284714119019837,0.5838815789473685,0.6849975880366619,0.827247585950764,0.7274868311785355
9,1e-05,0.6600000000000001,0.7320846905537459,0.8321428571428572,0.5748355263157895,0.6799610894941635,0.827247585950764,0.724994338510681
9,1e-05,0.6700000000000002,0.7312703583061889,0.8415233415233415,0.5633223684210527,0.6748768472906403,0.827247585950764,0.7236281014774193
9,1e-05,0.6800000000000002,0.7267915309446255,0.8410513141426783,0.5526315789473685,0.6669975186104218,0.827247585950764,0.7186165972017104
9,1e-05,0.6900000000000002,0.7235342019543974,0.8455598455598455,0.540296052631579,0.6593075765178122,0.827247585950764,0.7147682903175547
9,1e-05,0.7000000000000002,0.7162052117263844,0.8455392809587217,0.522203947368421,0.6456532791052364,0.827247585950764,0.7064380901863083
9,0.0001,0.45,0.7552931596091205,0.744241461477363,0.7705592105263158,0.7571717171717172,0.8272482491511035,0.7630378759651958
9,0.0001,0.46,0.7528501628664495,0.7441860465116279,0.7631578947368421,0.7535525781567195,0.8272482491511035,0.7602789118270769
9,0.0001,0.47000000000000003,0.753257328990228,0.7487765089722676,0.7549342105263158,0.7518427518427518,0.8272482491511035,0.7596581449462676
9,0.0001,0.48000000000000004,0.754885993485342,0.7562604340567612,0.7450657894736842,0.7506213753106876,0.8272482491511035,0.7598579220207898
9,0.0001,0.49000000000000005,0.754885993485342,0.7606112054329371,0.7368421052631579,0.7485380116959063,0.8272482491511035,0.7589736827607507
9,0.0001,0.5,0.7552931596091205,0.7671589921807124,0.7261513157894737,0.7460920997042669,0.8272482491511035,0.7581902935284768
9,0.0001,0.51,0.7561074918566775,0.7732506643046945,0.7179276315789473,0.7445628997867804,0.8272482491511035,0.7580370750165897
9,0.0001,0.52,0.754071661237785,0.7766726943942134,0.7064144736842105,0.7398794142980188,0.8272482491511035,0.7552128867924248
9,0.0001,0.53,0.7520358306188925,0.777676120768527,0.6990131578947368,0.7362494586401038,0.8272482491511035,0.7527851365987199
9,0.0001,0.54,0.755700325732899,0.7862453531598513,0.6957236842105263,0.7382198952879581,0.8272482491511035,0.7555975197205188
9,0.0001,0.55,0.7536644951140065,0.7879359095193214,0.6875,0.7342995169082126,0.8272482491511035,0.7531112345802298
9,0.0001,0.56,0.7504071661237784,0.7901828681424446,0.6751644736842105,0.7281596452328161,0.8272482491511035,0.7491981307415684
9,0.0001,0.5700000000000001,0.751628664495114,0.7982283464566929,0.6669407894736842,0.7267025089605735,0.8272482491511035,0.7495758392161792
9,0.0001,0.5800000000000001,0.752442996742671,0.807070707070707,0.6570723684210527,0.7243880326382592,0.8272482491511035,0.7495297287747759
9,0.0001,0.5900000000000001,0.753257328990228,0.8137860082304527,0.6504934210526315,0.7230347349177332,0.8272482491511035,0.7497919221455973
9,0.0001,0.6000000000000001,0.748371335504886,0.8160676532769556,0.6348684210526315,0.7141535615171137,0.8272482491511035,0.7442184097591404
9,0.0001,0.6100000000000001,0.746742671009772,0.8186695278969958,0.6274671052631579,0.7104283054003725,0.8272482491511035,0.7422086739370078
9,0.0001,0.6200000000000001,0.7414495114006515,0.8181818181818182,0.6143092105263158,0.7017379051197746,0.8272482491511035,0.7363768998305605
9,0.0001,0.6300000000000001,0.7365635179153095,0.8185890257558791,0.6011513157894737,0.6932195353247984,0.8272482491511035,0.7308892666404997
9,0.0001,0.6400000000000001,0.7361563517915309,0.8234624145785877,0.5945723684210527,0.6905444126074499,0.8272482491511035,0.7300861717833076
9,0.0001,0.6500000000000001,0.7341205211726385,0.8284714119019837,0.5838815789473685,0.6849975880366619,0.8272482491511035,0.7274868974985694
9,0.0001,0.6600000000000001,0.7320846905537459,0.8321428571428572,0.5748355263157895,0.6799610894941635,0.8272482491511035,0.7249944048307149
9,0.0001,0.6700000000000002,0.7312703583061889,0.8415233415233415,0.5633223684210527,0.6748768472906403,0.8272482491511035,0.7236281677974532
9,0.0001,0.6800000000000002,0.7267915309446255,0.8410513141426783,0.5526315789473685,0.6669975186104218,0.8272482491511035,0.7186166635217444
9,0.0001,0.6900000000000002,0.7235342019543974,0.8455598455598455,0.540296052631579,0.6593075765178122,0.8272482491511035,0.7147683566375886
9,0.0001,0.7000000000000002,0.7162052117263844,0.8455392809587217,0.522203947368421,0.6456532791052364,0.8272482491511035,0.7064381565063422
9,0.001,0.45,0.7552931596091205,0.744241461477363,0.7705592105263158,0.7571717171717172,0.827236974745331,0.7630367485246186
9,0.001,0.46,0.7528501628664495,0.7441860465116279,0.7631578947368421,0.7535525781567195,0.827236974745331,0.7602777843864996
9,0.001,0.47000000000000003,0.753257328990228,0.7487765089722676,0.7549342105263158,0.7518427518427518,0.827236974745331,0.7596570175056904
9,0.001,0.48000000000000004,0.754885993485342,0.7562604340567612,0.7450657894736842,0.7506213753106876,0.827236974745331,0.7598567945802126
9,0.001,0.49000000000000005,0.754885993485342,0.7606112054329371,0.7368421052631579,0.7485380116959063,0.827236974745331,0.7589725553201735
9,0.001,0.5,0.7552931596091205,0.7671589921807124,0.7261513157894737,0.7460920997042669,0.827236974745331,0.7581891660878995
9,0.001,0.51,0.7561074918566775,0.7732506643046945,0.7179276315789473,0.7445628997867804,0.827236974745331,0.7580359475760124
9,0.001,0.52,0.754071661237785,0.7766726943942134,0.7064144736842105,0.7398794142980188,0.827236974745331,0.7552117593518476
9,0.001,0.53,0.7520358306188925,0.777676120768527,0.6990131578947368,0.7362494586401038,0.827236974745331,0.7527840091581427
9,0.001,0.54,0.755700325732899,0.7862453531598513,0.6957236842105263,0.7382198952879581,0.827236974745331,0.7555963922799416
